Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region
CA-2017-168109,2017-03-07,2017-03-07,Same Day,JK-15640,United States,Seattle,Washington,98105,West
US-2017-126081,,2017-04-07,Standard Class,FC-14335,United States,Mesquite,Texas,75150,Central
CA-2017-117023,2017-07-08,2017-12-08,Standard Class,JW-15955,United States,Long Beach,New York,11561,East
CA-2015-143532,,,Standard Class,DC-12850,United States,North Miami,Florida,33161,South
CA-2016-103163,2016-07-06,2016-11-06,Standard Class,FM-14290,United States,Bakersfield,California,93309,West
CA-2016-104157,,,Standard Class,MT-17815,United States,Jackson,Mississippi,39212,South
CA-2017-117807,2017-01-10,2017-07-10,Standard Class,DK-13090,United States,Fremont,Nebraska,68025,Central
CA-2015-121650,2015-10-12,,Standard Class,KD-16495,United States,Jackson,Michigan,49201,Central
CA-2017-161823,2017-03-09,2017-08-09,Standard Class,AG-10300,United States,San Francisco,California,94122,West
CA-2017-121839,,,Standard Class,MH-18115,United States,Lancaster,Ohio,43130,East
CA-2017-158729,,,First Class,AC-10450,United States,Lafayette,Louisiana,70506,South
CA-2017-146535,,,Standard Class,FM-14290,United States,Richmond,Kentucky,40475,South
CA-2014-154186,,,Second Class,RA-19285,United States,Houston,Texas,77070,Central
CA-2016-108434,2016-05-12,2016-07-12,Second Class,JG-15160,United States,New York City,New York,10024,East
CA-2016-164154,2016-11-09,,Standard Class,NZ-18565,United States,Toledo,Ohio,43615,East
CA-2017-148012,2017-09-12,,Standard Class,KM-16225,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-102869,2014-09-09,,Second Class,LC-17140,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-138310,,,Standard Class,NP-18700,United States,Denver,Colorado,80219,West
CA-2014-159835,,,Standard Class,RB-19330,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-112956,,,Standard Class,TH-21550,United States,Columbia,Maryland,21044,East
CA-2016-119683,2016-12-03,,Second Class,CK-12595,United States,New York City,New York,10024,East
CA-2014-163559,,,Second Class,ST-20530,United States,New York City,New York,10035,East
CA-2014-140228,,2014-03-05,Standard Class,GB-14530,United States,Newark,Ohio,43055,East
US-2016-131674,,2016-01-12,Second Class,NC-18535,United States,Dallas,Texas,75217,Central
CA-2015-110093,2015-03-12,2015-08-12,Standard Class,AB-10255,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-112529,,,First Class,SC-20770,United States,San Antonio,Texas,78207,Central
CA-2016-154536,2016-05-09,2016-09-09,Standard Class,JC-15340,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-141929,2017-04-09,2017-08-09,Standard Class,RA-19285,United States,Los Angeles,California,90004,West
CA-2016-109743,,,Standard Class,SH-19975,United States,Smyrna,Tennessee,37167,South
CA-2014-159184,,,Standard Class,JC-15775,United States,Macon,Georgia,31204,South
CA-2017-113530,,,Second Class,BC-11125,United States,San Francisco,California,94109,West
CA-2014-169726,2014-09-08,,Standard Class,JH-15985,United States,Seattle,Washington,98103,West
CA-2017-155957,,,Standard Class,CC-12610,United States,Columbus,Ohio,43229,East
CA-2017-132178,2017-03-05,2017-08-05,Second Class,DB-12970,United States,Los Angeles,California,90004,West
CA-2016-145177,2016-10-11,,Standard Class,PP-18955,United States,Springfield,Ohio,45503,East
CA-2014-156594,,,Second Class,MC-17845,United States,Los Angeles,California,90008,West
CA-2014-146528,,,Second Class,VF-21715,United States,Los Angeles,California,90045,West
CA-2015-168459,,,Standard Class,MC-17275,United States,Memphis,Tennessee,38109,South
CA-2017-109960,2017-09-12,2017-11-12,Second Class,DB-13210,United States,Detroit,Michigan,48234,Central
CA-2017-133004,,2017-05-09,Standard Class,AJ-10945,United States,Lawrence,Indiana,46226,Central
CA-2017-168102,,,Standard Class,CP-12340,United States,Jacksonville,Florida,32216,South
CA-2017-158036,2017-08-09,,Standard Class,DB-13555,United States,Dublin,Ohio,43017,East
CA-2015-128083,2015-12-03,,Standard Class,EB-13750,United States,Plantation,Florida,33317,South
CA-2016-161676,,,Standard Class,JP-15460,United States,Glendale,Arizona,85301,West
CA-2016-155005,,,Second Class,SC-20050,United States,Jackson,Michigan,49201,Central
US-2017-129777,2017-03-07,2017-09-07,Standard Class,FM-14290,United States,Quincy,Massachusetts,2169,East
CA-2014-129364,2014-08-12,,Standard Class,TB-21250,United States,Salem,Oregon,97301,West
CA-2016-104969,2016-08-04,,Standard Class,EH-14125,United States,Troy,Ohio,45373,East
CA-2017-154109,2017-06-11,2017-11-11,Standard Class,ML-17410,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-156440,2015-05-12,2015-09-12,Standard Class,MH-17620,United States,San Diego,California,92105,West
CA-2015-132626,2015-09-07,,Standard Class,BT-11680,United States,Clinton,Maryland,20735,East
CA-2016-102792,,,Standard Class,JC-15340,United States,Riverside,California,92503,West
CA-2016-108567,,,Standard Class,DB-13210,United States,Port Saint Lucie,Florida,34952,South
CA-2017-140760,2017-02-06,2017-05-06,Second Class,DO-13435,United States,Mesa,Arizona,85204,West
US-2015-131359,,2015-02-11,Second Class,FA-14230,United States,Denver,Colorado,80219,West
CA-2016-142097,,,Standard Class,QJ-19255,United States,Springfield,Virginia,22153,South
CA-2015-151680,,,Second Class,TC-21475,United States,Seattle,Washington,98115,West
CA-2014-140039,,,Standard Class,ON-18715,United States,Tempe,Arizona,85281,West
CA-2017-160416,,,Second Class,AD-10180,United States,Yonkers,New York,10701,East
CA-2017-169411,,,Standard Class,AC-10615,United States,Rochester,New York,14609,East
CA-2016-126543,2016-09-01,,Second Class,MF-17665,United States,Toledo,Ohio,43615,East
CA-2015-104941,,,Standard Class,DH-13075,United States,Decatur,Alabama,35601,South
CA-2017-160087,,,Standard Class,EN-13780,United States,Dallas,Texas,75220,Central
CA-2014-120544,,,Standard Class,SS-20140,United States,Mesquite,Texas,75150,Central
CA-2017-113670,,,First Class,RS-19765,United States,Los Angeles,California,90045,West
CA-2017-166198,,,First Class,JW-15955,United States,Seattle,Washington,98103,West
CA-2014-135608,2014-08-12,2014-10-12,Second Class,JK-15625,United States,Olympia,Washington,98502,West
CA-2017-144568,,2017-02-06,Standard Class,JO-15550,United States,Omaha,Nebraska,68104,Central
CA-2016-142370,,,Standard Class,TP-21130,United States,Columbus,Georgia,31907,South
CA-2016-105900,,,Standard Class,BS-11590,United States,Columbus,Indiana,47201,Central
CA-2016-151155,,,Standard Class,AB-10255,United States,Jackson,Mississippi,39212,South
CA-2017-144036,,,Standard Class,FO-14305,United States,Houston,Texas,77070,Central
US-2014-169789,,2015-04-01,Standard Class,MF-17665,United States,Phoenix,Arizona,85023,West
CA-2017-127264,2017-03-04,2017-05-04,First Class,SA-20830,United States,Chicago,Illinois,60653,Central
CA-2016-151512,,2017-02-01,Standard Class,SH-19975,United States,Denver,Colorado,80219,West
CA-2016-165169,2016-05-06,2016-11-06,Standard Class,JL-15235,United States,Newark,Delaware,19711,East
CA-2015-109575,,,Standard Class,KH-16630,United States,Clinton,Maryland,20735,East
CA-2017-168193,2017-06-03,2017-11-03,Second Class,RM-19750,United States,New York City,New York,10011,East
CA-2016-115476,,,Same Day,VM-21835,United States,Newark,Delaware,19711,East
CA-2016-133340,2016-09-12,,Standard Class,LH-17155,United States,Jackson,Michigan,49201,Central
CA-2016-137848,,,Standard Class,WB-21850,United States,New York City,New York,10011,East
CA-2014-113047,,,Same Day,AP-10915,United States,Rock Hill,South Carolina,29730,South
CA-2016-149979,,,Second Class,RA-19915,United States,Columbus,Georgia,31907,South
CA-2017-161956,,,Second Class,DR-12880,United States,Inglewood,California,90301,West
CA-2016-116799,2016-03-03,2016-06-03,First Class,JG-15310,United States,Odessa,Texas,79762,Central
CA-2016-111283,,2016-04-03,Standard Class,LC-16870,United States,Newark,Ohio,43055,East
CA-2015-167745,,,Standard Class,GB-14530,United States,Los Angeles,California,90049,West
CA-2017-104577,2017-12-05,,Standard Class,CK-12205,United States,Everett,Massachusetts,2149,East
CA-2016-156251,,,Second Class,TS-21160,United States,West Allis,Wisconsin,53214,Central
CA-2017-125878,,2017-02-03,Standard Class,MH-18025,United States,Chicago,Illinois,60623,Central
CA-2016-163153,,,Standard Class,DM-12955,United States,Houston,Texas,77036,Central
CA-2015-103205,2015-08-12,2015-10-12,Second Class,JJ-15760,United States,Houston,Texas,77036,Central
CA-2014-153913,,,Second Class,KB-16585,United States,Hialeah,Florida,33012,South
CA-2016-155530,,,Standard Class,CM-12160,United States,San Francisco,California,94122,West
US-2016-101196,2016-12-05,,Standard Class,FM-14215,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-115357,2014-06-08,2014-11-08,Second Class,RF-19735,United States,Columbia,South Carolina,29203,South
US-2014-102715,2014-11-04,,Second Class,JK-15370,United States,Miami,Florida,33180,South
CA-2015-107937,2015-03-05,2015-08-05,Standard Class,JB-16045,United States,Chula Vista,California,91911,West
US-2017-148768,,2017-02-12,Second Class,PN-18775,United States,Miami,Florida,33180,South
CA-2017-118521,,,Standard Class,LF-17185,United States,New York City,New York,10035,East
CA-2014-149643,,,Standard Class,RH-19510,United States,Manhattan,Kansas,66502,Central
CA-2015-135314,2015-09-07,,Second Class,MC-17575,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-165204,,,Second Class,MN-17935,United States,Memphis,Tennessee,38109,South
CA-2017-125752,,2017-04-08,Standard Class,EH-14125,United States,Fort Lauderdale,Florida,33311,South
CA-2017-112487,,,Standard Class,TC-21535,United States,Columbus,Ohio,43229,East
CA-2016-144218,,2016-04-11,Standard Class,JD-15895,United States,Los Angeles,California,90045,West
CA-2016-169971,2016-04-09,2016-09-09,Standard Class,IL-15100,United States,Houston,Texas,77041,Central
US-2016-133508,,,Standard Class,SW-20350,United States,Omaha,Nebraska,68104,Central
CA-2014-107139,2014-05-07,2014-11-07,Standard Class,DP-13390,United States,Los Angeles,California,90004,West
CA-2015-111325,,,First Class,BT-11395,United States,Altoona,Pennsylvania,16602,East
CA-2015-163762,,2015-01-12,Standard Class,JE-15475,United States,New York City,New York,10024,East
US-2014-117163,,2014-02-02,Standard Class,EJ-13720,United States,San Diego,California,92037,West
CA-2017-121314,,,First Class,BE-11410,United States,Miami,Florida,33178,South
CA-2017-147760,2017-04-11,2017-05-11,First Class,KL-16555,United States,Greensboro,North Carolina,27405,South
CA-2016-156503,,,Standard Class,NC-18415,United States,Jacksonville,North Carolina,28540,South
CA-2015-113628,2015-12-11,,Standard Class,AH-10690,United States,Plantation,Florida,33317,South
CA-2017-147753,2017-05-03,2017-05-03,Same Day,PK-19075,United States,Milwaukee,Wisconsin,53209,Central
CA-2015-103961,2015-05-11,2015-09-11,Standard Class,NG-18430,United States,Quincy,Illinois,62301,Central
CA-2016-152471,2016-08-07,2016-08-07,Same Day,ZD-21925,United States,Jacksonville,Florida,32216,South
CA-2015-102582,,,Standard Class,NW-18400,United States,Mobile,Alabama,36608,South
CA-2017-141873,2017-09-10,,Standard Class,HG-14845,United States,New York City,New York,10024,East
CA-2015-140984,,,Standard Class,CC-12685,United States,New York City,New York,10011,East
CA-2014-132801,2014-07-10,2014-12-10,Standard Class,JG-15805,United States,Dallas,Texas,75217,Central
CA-2017-141733,2017-07-05,2017-11-05,Standard Class,RW-19540,United States,Detroit,Michigan,48234,Central
US-2015-111927,,,Standard Class,LS-17230,United States,Dover,Delaware,19901,East
CA-2014-105984,,,Same Day,MY-18295,United States,Columbus,Ohio,43229,East
CA-2014-100363,2014-08-04,,Standard Class,JM-15655,United States,Glendale,Arizona,85301,West
CA-2014-126760,,2014-02-08,Standard Class,KM-16720,United States,North Las Vegas,Nevada,89031,West
US-2014-109162,2014-08-06,2014-12-06,Standard Class,KE-16420,United States,Bristol,Tennessee,37620,South
CA-2014-101931,,,First Class,TS-21370,United States,Los Angeles,California,90049,West
CA-2017-129000,,,Second Class,SZ-20035,United States,Canton,Michigan,48187,Central
CA-2017-161053,,,First Class,JE-15745,United States,Fayetteville,Arkansas,72701,South
CA-2015-142377,2015-04-12,2015-09-12,Standard Class,MS-17980,United States,Springfield,Missouri,65807,Central
CA-2015-127593,,,Same Day,DH-13675,United States,Quincy,Massachusetts,2169,East
CA-2017-130526,,,First Class,GT-14755,United States,Rockford,Illinois,61107,Central
US-2017-131849,2017-06-06,2017-10-06,Standard Class,GH-14410,United States,San Francisco,California,94122,West
US-2017-105389,,,Second Class,DM-13015,United States,San Antonio,Texas,78207,Central
CA-2014-140816,,,Same Day,TC-21295,United States,Thornton,Colorado,80229,West
CA-2017-154039,,,Standard Class,JK-16120,United States,Chicago,Illinois,60653,Central
CA-2014-135755,2014-03-05,2014-10-05,Standard Class,NC-18415,United States,Yonkers,New York,10701,East
CA-2017-123246,,,Second Class,AJ-10960,United States,San Diego,California,92037,West
CA-2015-157133,,2015-03-12,Standard Class,LC-16885,United States,Champaign,Illinois,61821,Central
CA-2014-124709,,,Second Class,GW-14605,United States,San Francisco,California,94122,West
CA-2017-146360,,,Second Class,SC-20305,United States,Lawrence,Indiana,46226,Central
CA-2015-132486,,,Second Class,JF-15355,United States,San Diego,California,92105,West
CA-2016-136231,2016-05-09,2016-07-09,Second Class,DM-13015,United States,Johnson City,Tennessee,37604,South
CA-2016-140641,,2016-02-11,Standard Class,EP-13915,United States,Tampa,Florida,33614,South
CA-2014-151001,2014-05-04,2014-07-04,First Class,JG-15805,United States,Decatur,Illinois,62521,Central
CA-2015-129896,,,Standard Class,PF-19120,United States,Gilbert,Arizona,85234,West
CA-2014-152849,2014-05-07,2014-12-07,Standard Class,DW-13195,United States,Knoxville,Tennessee,37918,South
US-2017-127341,,2017-02-02,Standard Class,CK-12595,United States,Chicago,Illinois,60653,Central
CA-2016-167759,2016-03-03,2016-08-03,Second Class,CC-12670,United States,Bloomington,Indiana,47401,Central
CA-2014-100895,2014-02-06,2014-06-06,Standard Class,SV-20785,United States,Roswell,Georgia,30076,South
US-2016-163881,,,Standard Class,SP-20860,United States,Los Angeles,California,90036,West
US-2016-144547,2016-10-11,,Standard Class,MS-17770,United States,Houston,Texas,77036,Central
US-2014-112200,,,Standard Class,TC-21475,United States,Bolingbrook,Illinois,60440,Central
CA-2017-110212,2017-01-05,2017-05-05,Standard Class,SJ-20125,United States,Texarkana,Arkansas,71854,South
CA-2017-134285,2017-07-12,2017-12-12,Standard Class,DS-13180,United States,San Antonio,Texas,78207,Central
CA-2017-102267,,2017-04-12,Standard Class,SC-20800,United States,Edinburg,Texas,78539,Central
CA-2017-157980,2017-07-12,2017-09-12,First Class,SH-20395,United States,Toledo,Ohio,43615,East
CA-2015-121097,2015-03-01,2015-08-01,Standard Class,SF-20965,United States,Baytown,Texas,77520,Central
CA-2015-151043,,,Standard Class,MG-17680,United States,Philadelphia,Pennsylvania,19143,East
US-2015-119312,2015-02-10,2015-07-10,Second Class,CS-12400,United States,Los Angeles,California,90045,West
CA-2015-167010,2015-05-04,2015-10-04,Standard Class,VT-21700,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-126788,2017-05-06,2017-06-06,First Class,AB-10105,United States,Pearland,Texas,77581,Central
CA-2017-148068,,,Standard Class,MM-18280,United States,New York City,New York,10035,East
US-2017-142573,,,Standard Class,ML-17410,United States,Phoenix,Arizona,85023,West
US-2015-148817,2015-01-12,2015-07-12,Standard Class,KD-16495,United States,Chesapeake,Virginia,23320,South
CA-2016-110044,,2016-02-07,Second Class,RF-19735,United States,Chicago,Illinois,60610,Central
